x,y
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.19585406431020885,0.7548465191092562
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
0.2703659398846818,1.2474200207999915
